config_id,fold,case_id,n_estimators,max_depth,min_samples_leaf,max_features,pancreas_dice,kidney_dice,liver_dice,mean_foreground_dice
config_016,4,UKCHLL015,300,5,50,all,0.6171942570489535,0.932457560253459,0.9696280957890865,0.8397599710304996
config_016,4,UKCHLL034,300,5,50,all,0.7474730047520638,0.9376823719909922,0.9683281544781088,0.884494510407055
config_016,4,UKCHLL038,300,5,50,all,0.6918277474982489,0.901579712863457,0.9711019853832676,0.8548364819149912
config_016,4,UKCHLL048,300,5,50,all,0.3897932351883405,0.9254958672534377,0.9508542724732192,0.7553811249716658
config_016,5,UKCHLL021,300,5,50,all,0.7734329739027337,0.9341951563837163,0.962691476476949,0.8901065355877996
config_016,5,UKCHLL023,300,5,50,all,0.7060222098513799,0.921883848511598,0.04452850878631232,0.5574781890497634
config_016,5,UKCHLL035,300,5,50,all,0.6937478147547758,0.9373030670650785,0.9650793147424712,0.8653767321874417
config_016,5,UKCHLL041,300,5,50,all,0.7808470582663367,0.9441207178105173,0.9476749123381325,0.8908808961383289
config_017,1,UKCHLL001,300,10,1,sqrt,0.17772447243781053,0.9353616607492146,0.9773332367198521,0.6968064566356257
config_017,1,UKCHLL002,300,10,1,sqrt,0.15474722461298934,0.9271188971796099,0.9694063224065718,0.6837574813997237
config_017,1,UKCHLL042,300,10,1,sqrt,0.2653731296040866,0.9086528795617257,0.9275196943870554,0.7005152345176225
config_017,1,UKCHLL045,300,10,1,sqrt,0.1678723477899692,0.9102474178597462,0.9727482238366862,0.6836226631621338
config_017,2,UKCHLL011,300,10,1,sqrt,0.04924376960871367,0.9376246266476888,0.9678982860230091,0.6515888940931371
config_017,2,UKCHLL017,300,10,1,sqrt,0.05145555866872234,0.9270411578202616,0.9750288780789803,0.6511751981893213
config_017,2,UKCHLL031,300,10,1,sqrt,0.21399195384282377,0.932510622355353,0.9716857287457682,0.7060627683146482
config_017,2,UKCHLL037,300,10,1,sqrt,0.09039786089184378,0.9145853026301685,0.9675383599406452,0.6575071744875526
config_017,3,UKCHLL009,300,10,1,sqrt,0.29493921156118325,0.9187423863563505,0.9694033419030771,0.7276949799402036
config_017,3,UKCHLL039,300,10,1,sqrt,0.19688892309876135,0.9388196305528789,0.9663820381911412,0.7006968639475938
config_017,3,UKCHLL043,300,10,1,sqrt,0.381325807244714,0.9097733443827988,0.969655661449365,0.7535849376922926
config_017,3,UKCHLL046,300,10,1,sqrt,0.15076875728485928,0.9400457755403974,0.9525618978315387,0.6811254768855984
config_017,4,UKCHLL015,300,10,1,sqrt,0.5861760907762983,0.9248631123804865,0.969927695962172,0.8269889663729856
config_017,4,UKCHLL034,300,10,1,sqrt,0.7316088966705879,0.9378908115467857,0.9673019123648887,0.8789338735274207
config_017,4,UKCHLL038,300,10,1,sqrt,0.676111767020858,0.8991815579450684,0.9732052564282748,0.8494995271314004
config_017,4,UKCHLL048,300,10,1,sqrt,0.44318063994359536,0.9239597221506073,0.9545443651178893,0.7738949090706972
config_017,5,UKCHLL021,300,10,1,sqrt,0.24158973513192125,0.9330061479194701,0.9663788955483759,0.7136582595332558
config_017,5,UKCHLL023,300,10,1,sqrt,0.20245480892032616,0.9198289551938594,0.30062404270588133,0.47430260227335563
config_017,5,UKCHLL035,300,10,1,sqrt,0.17436633551165337,0.9269133481968787,0.9679905973507306,0.6897567603530875
config_017,5,UKCHLL041,300,10,1,sqrt,0.2782708821812308,0.9437967856057454,0.9589517238124422,0.7270064638664727
config_018,1,UKCHLL001,300,10,1,all,0.06862509750978016,0.9355330017656652,0.977680777594596,0.6606129589566804
config_018,1,UKCHLL002,300,10,1,all,0.05073650377410015,0.9254267775617361,0.9687869108941353,0.6483167307433239
config_018,1,UKCHLL042,300,10,1,all,0.09997644992527803,0.9097685179973728,0.9281863944602171,0.6459771207942894
config_018,1,UKCHLL045,300,10,1,all,0.06183892750521499,0.9083614396374944,0.972639023737857,0.6476131302935221
config_018,2,UKCHLL011,300,10,1,all,0.022883026735468704,0.9382780302095813,0.967567247000008,0.6429094346483527
config_018,2,UKCHLL017,300,10,1,all,0.02084020025617002,0.9258768515429304,0.9735526425107398,0.6400898981032801
config_018,2,UKCHLL031,300,10,1,all,0.09013861005253478,0.9129554204573712,0.9703951984362421,0.6578297429820493
config_018,2,UKCHLL037,300,10,1,all,0.035659175780071016,0.9134711206514525,0.967383074320403,0.6388377902506422
config_018,3,UKCHLL009,300,10,1,all,0.15091012758578942,0.9201278854095287,0.9687091843455892,0.6799157324469691
config_018,3,UKCHLL039,300,10,1,all,0.09353339173892239,0.9382390133025694,0.9650679521235842,0.6656134523883587
config_018,3,UKCHLL043,300,10,1,all,0.2179918163178123,0.91105121827376,0.9696902522720638,0.6995777622878787
config_018,3,UKCHLL046,300,10,1,all,0.07866909101321459,0.9383652755083088,0.9520295133277926,0.6563546266164386
config_018,4,UKCHLL015,300,10,1,all,0.5882132579563063,0.9238244703325889,0.96985463262955,0.8272974536394817
config_018,4,UKCHLL034,300,10,1,all,0.7317398897373557,0.9378398290275638,0.9651885254197263,0.878256081394882
config_018,4,UKCHLL038,300,10,1,all,0.6797138808490111,0.8996337348773396,0.9736754528263227,0.8510076895175578
config_018,4,UKCHLL048,300,10,1,all,0.43396082460593177,0.9236779924811476,0.949343187270889,0.7689940014526561
config_018,5,UKCHLL021,300,10,1,all,0.09530335164901721,0.9334167218960319,0.9638163756501243,0.6641788163983912
config_018,5,UKCHLL023,300,10,1,all,0.07571055748059126,0.917912240115782,0.29659817454086396,0.4300736573790791
config_018,5,UKCHLL035,300,10,1,all,0.06996014906000868,0.9274299812161821,0.9665168408458011,0.654635657040664
config_018,5,UKCHLL041,300,10,1,all,0.1087609225292799,0.943615142021012,0.9567685612315745,0.6697148752606221
config_019,1,UKCHLL001,300,10,50,sqrt,0.6131505249613443,0.9349089603848924,0.9765225408841656,0.8415273420768008
config_019,1,UKCHLL002,300,10,50,sqrt,0.6616111312326451,0.922033863614268,0.968858170952161,0.8508343885996914
config_019,1,UKCHLL042,300,10,50,sqrt,0.7652031438373561,0.8994586068900087,0.9256712632472636,0.8634443379915427
config_019,1,UKCHLL045,300,10,50,sqrt,0.6321499253287357,0.8999018767902959,0.9711332380589266,0.8343950133926527
config_019,2,UKCHLL011,300,10,50,sqrt,0.05588901004928946,0.9352267321188749,0.9660636461930002,0.6523931294537215
config_019,2,UKCHLL017,300,10,50,sqrt,0.05910760838752449,0.9251174322469637,0.9750638982160794,0.6530963129501892
config_019,2,UKCHLL031,300,10,50,sqrt,0.239984710178696,0.932346225721289,0.9709480125445501,0.7144263161481783
config_019,2,UKCHLL037,300,10,50,sqrt,0.10274915176488267,0.9137711949180861,0.9662754692853851,0.660931938656118
config_019,3,UKCHLL009,300,10,50,sqrt,0.33376792698826596,0.9163968113091383,0.9693126521281982,0.7398257968085341
config_019,3,UKCHLL039,300,10,50,sqrt,0.21272085415269423,0.9395005215813343,0.9662552107314977,0.7061588621551754
config_019,3,UKCHLL043,300,10,50,sqrt,0.41984890983314926,0.9087058521383098,0.9687806704122083,0.7657784774612225
config_019,3,UKCHLL046,300,10,50,sqrt,0.16681739874122334,0.9395144822731201,0.9525396102757678,0.6862904970967038
config_019,4,UKCHLL015,300,10,50,sqrt,0.5741478108465334,0.9226568744608615,0.9691152229625072,0.8219733027566339
config_019,4,UKCHLL034,300,10,50,sqrt,0.7225464334145173,0.9365430648105587,0.9669803281175405,0.8753566087808723
config_019,4,UKCHLL038,300,10,50,sqrt,0.6709110672375164,0.8960958148307596,0.9716995910582863,0.8462354910421874
config_019,4,UKCHLL048,300,10,50,sqrt,0.42394042164970946,0.9219434955356488,0.9537945977086578,0.766559504964672
config_019,5,UKCHLL021,300,10,50,sqrt,0.3555981994304321,0.9334962254866196,0.966721812786161,0.751938745901071
config_019,5,UKCHLL023,300,10,50,sqrt,0.28656104610885463,0.9218151887062316,0.2849113157371308,0.49776251685073897
config_019,5,UKCHLL035,300,10,50,sqrt,0.24958958326014918,0.9272167313995813,0.9669630213900512,0.7145897786832606
config_019,5,UKCHLL041,300,10,50,sqrt,0.39917824735691027,0.9438677908459685,0.9564412567570337,0.7664957649866375
config_020,1,UKCHLL001,300,10,50,all,0.06861580331863623,0.9355573951063463,0.977706465878866,0.6606265547679495
config_020,1,UKCHLL002,300,10,50,all,0.05074303697157138,0.9248533749426845,0.968751618969444,0.6481160102945666
config_020,1,UKCHLL042,300,10,50,all,0.09997411661959531,0.9072633883172173,0.9275191054517344,0.6449188701295157
config_020,1,UKCHLL045,300,10,50,all,0.06178697251186576,0.9015553568104744,0.9725217557347151,0.6452880283523518
config_020,2,UKCHLL011,300,10,50,all,0.022873167013515626,0.9381601010292994,0.9672526861289384,0.6427619847239178
config_020,2,UKCHLL017,300,10,50,all,0.020834414741759667,0.9255837446274104,0.9736421338561547,0.6400200977417749
config_020,2,UKCHLL031,300,10,50,all,0.09016480066293783,0.9125020128065889,0.9703100160938661,0.6576589431877976
config_020,2,UKCHLL037,300,10,50,all,0.03568705869105075,0.9126419634211768,0.9669456623569793,0.638424894823069
config_020,3,UKCHLL009,300,10,50,all,0.1509044956817909,0.9194680932120128,0.9685966890544984,0.6796564259827674
config_020,3,UKCHLL039,300,10,50,all,0.0936363418505321,0.9388955626508182,0.9650874722582473,0.6658731255865326
config_020,3,UKCHLL043,300,10,50,all,0.21803053614179366,0.9055734277140516,0.9698563155737989,0.6978200931432147
config_020,3,UKCHLL046,300,10,50,all,0.0785948946626018,0.9377206232360449,0.9505928239041076,0.6556361139342514
config_020,4,UKCHLL015,300,10,50,all,0.5842548720956234,0.923279280849732,0.9698590151797563,0.8257977227083706
config_020,4,UKCHLL034,300,10,50,all,0.7299347688280883,0.9375546250012674,0.9654894509960182,0.8776596149417912
config_020,4,UKCHLL038,300,10,50,all,0.6739740356775941,0.8972036220209578,0.973682979839337,0.8482868791792963
config_020,4,UKCHLL048,300,10,50,all,0.42853490924948495,0.9238406945665941,0.9503809243085245,0.7675855093748679
config_020,5,UKCHLL021,300,10,50,all,0.09531910769618102,0.9338682144076477,0.9636341547671489,0.6642738256236592
config_020,5,UKCHLL023,300,10,50,all,0.07564813026955279,0.9185009967237264,0.2967430678015301,0.43029739826493646
config_020,5,UKCHLL035,300,10,50,all,0.06990054232624737,0.9265181913123429,0.9663937222038121,0.6542708186141342
config_020,5,UKCHLL041,300,10,50,all,0.10876050097068106,0.9430779482703716,0.9546330813879255,0.6688238435429926
config_021,1,UKCHLL001,300,,1,sqrt,0.07342444663018825,0.9136036848800004,0.9728948593757846,0.6533076636286578
config_021,1,UKCHLL002,300,,1,sqrt,0.05094801410234336,0.9141894130061367,0.9615587710491186,0.6422320660525328
config_021,1,UKCHLL042,300,,1,sqrt,0.10218690385628182,0.8932399260641274,0.9325498375734868,0.642658889164632
config_021,1,UKCHLL045,300,,1,sqrt,0.06496531127675395,0.8852600765593335,0.962318099653324,0.6375144958298038
config_021,2,UKCHLL011,300,,1,sqrt,0.04698820573071796,0.9188227471729139,0.9568029929157623,0.6408713152731313
config_021,2,UKCHLL017,300,,1,sqrt,0.044957892332820666,0.9092749522261862,0.9643149463607659,0.6395159303065908
config_021,2,UKCHLL031,300,,1,sqrt,0.18347200617648984,0.9195973784092673,0.962615931757149,0.6885617721143019
config_021,2,UKCHLL037,300,,1,sqrt,0.07601657335800095,0.8996618803909924,0.9626881988655027,0.6461222175381653
config_021,3,UKCHLL009,300,,1,sqrt,0.1836629132034672,0.9116292760027741,0.9613047722426384,0.6855323204829599
config_021,3,UKCHLL039,300,,1,sqrt,0.11371142875098632,0.9198747656463946,0.9563125424699136,0.6632995789557649
config_021,3,UKCHLL043,300,,1,sqrt,0.24082011925220018,0.9022544386256227,0.962114742312371,0.7017297667300646
config_021,3,UKCHLL046,300,,1,sqrt,0.07637928444021527,0.8735488095794939,0.9201391087561566,0.6233557342586219
config_021,4,UKCHLL015,300,,1,sqrt,0.07802104225606922,0.9063164199105262,0.9638524800774069,0.6493966474146674
config_021,4,UKCHLL034,300,,1,sqrt,0.13358964713336072,0.9191599913401169,0.9554941830877486,0.6694146071870755
config_021,4,UKCHLL038,300,,1,sqrt,0.09786763973963986,0.8801384888487472,0.9650941934249606,0.6477001073377826
config_021,4,UKCHLL048,300,,1,sqrt,0.04704814182295777,0.8824407722081751,0.9396918487836377,0.6230602542715902
config_021,5,UKCHLL021,300,,1,sqrt,0.11515566270598959,0.9219451699580977,0.9510435919669759,0.6627148082103544
config_021,5,UKCHLL023,300,,1,sqrt,0.09429774066470527,0.8913277367001269,0.3552144297452923,0.44694663570337484
config_021,5,UKCHLL035,300,,1,sqrt,0.07686976420474215,0.9162626393505029,0.9602559791958856,0.6511294609170436
config_021,5,UKCHLL041,300,,1,sqrt,0.1243926015714166,0.9313970882270176,0.9440590011233189,0.666616230307251
config_022,1,UKCHLL001,300,,1,all,0.07417523497403186,0.9111668140057966,0.9721814843009049,0.6525078444269111
config_022,1,UKCHLL002,300,,1,all,0.0505730574977467,0.9121648485344882,0.9604001531086922,0.6410460197136424
config_022,1,UKCHLL042,300,,1,all,0.10175678120529477,0.8910685081494623,0.9319010979793215,0.6415754624446929
config_022,1,UKCHLL045,300,,1,all,0.0645537337651,0.8835818274731039,0.9604196805189663,0.6361850805857233
config_022,2,UKCHLL011,300,,1,all,0.04672855271578872,0.9182063670175041,0.9555690017971805,0.6401679738434911
config_022,2,UKCHLL017,300,,1,all,0.04473183325591695,0.9088625411442439,0.9638268495629985,0.6391404079877198
config_022,2,UKCHLL031,300,,1,all,0.18271979541346026,0.9186593411442819,0.961875027064299,0.6877513878740137
config_022,2,UKCHLL037,300,,1,all,0.0754928657566865,0.8999376254067499,0.9620883911124946,0.6458396274253103
config_022,3,UKCHLL009,300,,1,all,0.18249953294479224,0.9108683730907566,0.9607796427509745,0.6847158495955078
config_022,3,UKCHLL039,300,,1,all,0.11305680467615149,0.9199210098922191,0.9554223028169738,0.6628000391284482
config_022,3,UKCHLL043,300,,1,all,0.23964152681345116,0.9015131213176915,0.9613578413606638,0.7008374964972687
config_022,3,UKCHLL046,300,,1,all,0.07593980272732645,0.8743922747282125,0.92009166974973,0.6234745824017563
config_022,4,UKCHLL015,300,,1,all,0.0774184278991211,0.9047945275837247,0.9631340854679751,0.6484490136502736
config_022,4,UKCHLL034,300,,1,all,0.13273488405865772,0.9180551059368827,0.9546006596450308,0.6684635498801904
config_022,4,UKCHLL038,300,,1,all,0.09723096757632825,0.879256630604598,0.9643247344689982,0.6469374442166415
config_022,4,UKCHLL048,300,,1,all,0.04654711040265548,0.8804524952974828,0.9363243411133615,0.6211079822711666
config_022,5,UKCHLL021,300,,1,all,0.11461122513830863,0.9200039435447146,0.950309558096613,0.661641575593212
config_022,5,UKCHLL023,300,,1,all,0.0937311282484209,0.8865708099496177,0.36647138267801416,0.44892444029201756
config_022,5,UKCHLL035,300,,1,all,0.07642662636440455,0.9137225678525973,0.9593722330589235,0.6498404757586418
config_022,5,UKCHLL041,300,,1,all,0.1240539304521534,0.9294782656341862,0.9432797085483383,0.6656039682115593
config_023,1,UKCHLL001,300,,50,sqrt,0.07966047106574461,0.9350740813379215,0.9764866218344117,0.6637403914126926
config_023,1,UKCHLL002,300,,50,sqrt,0.05666231064178578,0.9229135182671209,0.9687378442834264,0.649437891064111
config_023,1,UKCHLL042,300,,50,sqrt,0.11364672978703143,0.8983380653900181,0.9254147516748348,0.6457998489506281
config_023,1,UKCHLL045,300,,50,sqrt,0.07177866459544152,0.9011581969898441,0.971087301240863,0.6480080542753829
config_023,2,UKCHLL011,300,,50,sqrt,0.043215031799404904,0.9352057708609907,0.9661877008321933,0.6482028344975296
config_023,2,UKCHLL017,300,,50,sqrt,0.04225311519007782,0.9244282578390952,0.9751281897076934,0.6472698542456222
config_023,2,UKCHLL031,300,,50,sqrt,0.18002893314104568,0.9228625749744064,0.9709678295144103,0.6912864458766208
config_023,2,UKCHLL037,300,,50,sqrt,0.07269806150383216,0.9125941726569778,0.9662599096942925,0.6505173812850341
config_023,3,UKCHLL009,300,,50,sqrt,0.1828789201531126,0.9155241537562874,0.9693373894606536,0.6892468211233512
config_023,3,UKCHLL039,300,,50,sqrt,0.11277652753598573,0.9386094518992134,0.9662264373849148,0.6725374722733714
config_023,3,UKCHLL043,300,,50,sqrt,0.2564275328322403,0.901681664610615,0.9688989215473209,0.7090027063300588
config_023,3,UKCHLL046,300,,50,sqrt,0.09013744875813841,0.9362959752507062,0.9525354364255815,0.6596562868114754
config_023,4,UKCHLL015,300,,50,sqrt,0.11605099607351914,0.9231691327370848,0.969023665907381,0.6694145982393284
config_023,4,UKCHLL034,300,,50,sqrt,0.1888908076537059,0.937073146464508,0.9670153003050164,0.6976597514744101
config_023,4,UKCHLL038,300,,50,sqrt,0.1403634758139374,0.8966024407212547,0.9717376822770145,0.6695678662707355
config_023,4,UKCHLL048,300,,50,sqrt,0.05944916351813643,0.9217430392518524,0.953053696060667,0.644748632943552
config_023,5,UKCHLL021,300,,50,sqrt,0.13417042213006689,0.9327492722487282,0.966741233043768,0.677886975807521
config_023,5,UKCHLL023,300,,50,sqrt,0.11262258474189948,0.9205294983810168,0.3401934789696482,0.45778185403085486
config_023,5,UKCHLL035,300,,50,sqrt,0.09711435835398301,0.9251239857299255,0.9675144490409137,0.6632509310416074
config_023,5,UKCHLL041,300,,50,sqrt,0.14621299458079923,0.9431303784038666,0.9583459312725702,0.6825631014190786
config_024,1,UKCHLL001,300,,50,all,0.06461435607816485,0.9357274936335266,0.9776399659553617,0.6593272718890177
config_024,1,UKCHLL002,300,,50,all,0.04581853870491686,0.9256093592093319,0.9687494220981594,0.6467257733374693
config_024,1,UKCHLL042,300,,50,all,0.09187587684646993,0.9053826683638385,0.927629380704999,0.6416293086384358
config_024,1,UKCHLL045,300,,50,all,0.058681611218232434,0.902725000369426,0.9722312160540079,0.6445459425472221
config_024,2,UKCHLL011,300,,50,all,0.03935385654288372,0.9379110689227672,0.967212635993054,0.6481591871529017
config_024,2,UKCHLL017,300,,50,all,0.0378884350550329,0.9262200454783978,0.9733314079245181,0.6458132961526496
config_024,2,UKCHLL031,300,,50,all,0.1608186111419593,0.9270162999163728,0.9699970095460704,0.6859439735348009
config_024,2,UKCHLL037,300,,50,all,0.0649545318277206,0.9132385162904668,0.9666411426375067,0.6482780635852313
config_024,3,UKCHLL009,300,,50,all,0.15710349514642605,0.9196208435728973,0.9684116805931915,0.6817120064375048
config_024,3,UKCHLL039,300,,50,all,0.09631239518270364,0.9387420405257537,0.9649161517001933,0.6666568624695502
config_024,3,UKCHLL043,300,,50,all,0.21583312017689887,0.9077175406711291,0.9699115982535911,0.697820753033873
config_024,3,UKCHLL046,300,,50,all,0.0765169963833508,0.9372379350746571,0.9505560607604234,0.6547703307394771
config_024,4,UKCHLL015,300,,50,all,0.0824232226192619,0.9252899037705363,0.9698216482130432,0.6591782582009471
config_024,4,UKCHLL034,300,,50,all,0.13615838323828694,0.9380087944034138,0.9654268778657962,0.6798646851691657
config_024,4,UKCHLL038,300,,50,all,0.10362167760012517,0.8986007716183465,0.9735395750742167,0.6585873414308961
config_024,4,UKCHLL048,300,,50,all,0.04568123703229,0.9252117003165532,0.9513084565315897,0.6407337979601443
config_024,5,UKCHLL021,300,,50,all,0.10872504833260092,0.9339338826818676,0.9630291517085988,0.6685626942410224
config_024,5,UKCHLL023,300,,50,all,0.0924078567907097,0.9184219248290517,0.35992997016676187,0.45691991726217446
config_024,5,UKCHLL035,300,,50,all,0.07689211888930571,0.9258927786612116,0.9667242627386645,0.6565030534297273
config_024,5,UKCHLL041,300,,50,all,0.11962264652519788,0.9434273972885626,0.9552738344139307,0.672774626075897
